Date,Price
1/18/2016,47.012486
1/25/2016,49.529881
2/1/2016,45.097458
2/8/2016,45.403149
2/15/2016,46.589916
2/22/2016,46.453556
2/29/2016,47.114586
3/7/2016,48.05632
3/14/2016,48.436665
3/21/2016,49.088634
3/28/2016,50.320148
4/4/2016,49.278797
4/11/2016,50.392593
4/18/2016,46.888203
4/25/2016,45.158649
5/2/2016,45.62952
5/9/2016,46.254341
5/16/2016,45.837791
5/23/2016,47.708561
5/30/2016,47.225288
6/6/2016,46.9426
6/13/2016,45.711601
6/20/2016,45.438053
6/27/2016,46.650799
7/4/2016,47.690331
7/11/2016,48.96693
7/18/2016,51.583988
7/25/2016,51.684265
8/1/2016,52.85146
8/8/2016,52.833218
8/15/2016,52.541431
8/22/2016,53.245098
8/29/2016,52.914783
9/5/2016,51.575161
9/12/2016,52.529419
9/19/2016,52.694565
9/26/2016,52.850548
10/3/2016,53.034058
10/10/2016,52.685383
10/17/2016,54.740685
10/24/2016,54.93338
10/31/2016,53.869026
11/7/2016,54.153469
11/14/2016,55.373791
11/21/2016,55.914162
11/28/2016,54.73177
12/5/2016,57.24435
12/12/2016,57.549175
12/19/2016,58.417503
12/26/2016,57.401379
1/2/2017,58.048
1/9/2017,57.918674
1/16/2017,57.955627
1/23/2017,60.76379
1/30/2017,58.823944
2/6/2017,59.119545
2/13/2017,59.692268
2/20/2017,60.05415
2/27/2017,59.710285
3/6/2017,60.342239
3/13/2017,60.286488
3/20/2017,60.388718
3/27/2017,61.206535
4/3/2017,61.039265
4/10/2017,60.360825
4/17/2017,61.708378
4/24/2017,63.622822
5/1/2017,64.124664
5/8/2017,63.54847
5/15/2017,62.90723
5/22/2017,65.389519
5/29/2017,67.071907
6/5/2017,65.725998
6/12/2017,65.42691
6/19/2017,66.557831
6/26/2017,64.426811
7/3/2017,64.922173
7/10/2017,68.025269
7/17/2017,68.969315
7/24/2017,68.268288
7/31/2017,67.931808
8/7/2017,67.763565
8/14/2017,67.754219
8/21/2017,68.425285
8/28/2017,69.477707
9/4/2017,69.515297
9/11/2017,70.765015
9/18/2017,69.91935
9/25/2017,69.994522
10/2/2017,71.413383
10/9/2017,72.813446
10/16/2017,74.053787
10/23/2017,78.752037
10/30/2017,79.062126
11/6/2017,78.808426
11/13/2017,77.427155
11/20/2017,78.628151
11/27/2017,79.572525
12/4/2017,79.478073
12/11/2017,82.018433
12/18/2017,80.752975
12/25/2017,80.781303
1/1/2018,83.283882
1/8/2018,84.615456
1/15/2018,84.993195
1/22/2018,88.827332
1/29/2018,86.674164
2/5/2018,83.274445
2/12/2018,86.881935
2/19/2018,89.244591
2/26/2018,88.286308
3/5/2018,91.597626
3/12/2018,89.756958
3/19/2018,82.716805
3/26/2018,86.597427
4/2/2018,85.61068
4/9/2018,88.314781
4/16/2018,90.136482
4/23/2018,90.91449
4/30/2018,90.288269
5/7/2018,92.698242
5/14/2018,91.426834
5/21/2018,93.728951
5/28/2018,96.04454
6/4/2018,96.845009
6/11/2018,95.415611
6/18/2018,95.682442
6/25/2018,93.967186
7/2/2018,96.397156
7/9/2018,100.46608
7/16/2018,101.266541
7/23/2018,102.610153
7/30/2018,102.953178
8/6/2018,103.867989
8/13/2018,102.514862
8/20/2018,103.693771
8/27/2018,107.453148
9/3/2018,103.512009
9/10/2018,108.447998
9/17/2018,109.299339
9/24/2018,109.404572
10/1/2018,107.261803
10/8/2018,104.812958
10/15/2018,103.942467
10/22/2018,102.316277
10/29/2018,101.551018
11/5/2018,104.812958
11/12/2018,103.588539
11/19/2018,99.021103
11/26/2018,106.533913
12/3/2018,100.702347
12/10/2018,101.864815
12/17/2018,94.371231
12/24/2018,96.446381
12/31/2018,97.92588
1/7/2019,98.761688
1/14/2019,103.478844
1/21/2019,102.960037
1/28/2019,98.7425
2/4/2019,101.518959
2/11/2019,103.968796
2/18/2019,106.610764
2/25/2019,108.57119
3/4/2019,106.622253
3/11/2019,111.832291
3/18/2019,112.932182
3/25/2019,113.790871
4/1/2019,115.672264
4/8/2019,116.694969
4/15/2019,119.029846
4/22/2019,125.320473
4/29/2019,124.365288
5/6/2019,122.65757
5/13/2019,123.564507
5/20/2019,122.249733
5/27/2019,119.770638
6/3/2019,127.246635
6/10/2019,128.263428
6/17/2019,132.640579
6/24/2019,129.725708
7/1/2019,132.727722
7/8/2019,134.509567
7/15/2019,132.30162
7/22/2019,136.872452
7/29/2019,132.572784
8/5/2019,133.357208
8/12/2019,131.827133
8/19/2019,129.603897
8/26/2019,133.946991
9/2/2019,135.151794
9/9/2019,133.422318
9/16/2019,135.482132
9/23/2019,133.820679
9/30/2019,134.1996
10/7/2019,135.715332
10/14/2019,133.509735
10/21/2019,136.735519
10/28/2019,139.640686
11/4/2019,141.817062
11/11/2019,145.713257
11/18/2019,145.34404
11/25/2019,147.583725
12/2/2019,147.944458
12/9/2019,150.654724
12/16/2019,153.462509
12/23/2019,154.973663
12/30/2019,154.642166
1/6/2020,157.293961
1/13/2020,162.9095
1/20/2020,160.901169
1/27/2020,165.960999
2/3/2020,179.278427
2/10/2020,180.701843
2/17/2020,174.111359
2/24/2020,158.378525
3/2/2020,157.948425
3/9/2020,155.269852
3/16/2020,134.271332
3/23/2020,146.344467
3/30/2020,150.381943
4/6/2020,161.438431
4/13/2020,174.596725
4/20/2020,170.637466
4/27/2020,170.657043
5/4/2020,180.540405
5/11/2020,179.054489
5/18/2020,179.396652
5/25/2020,179.641434
6/1/2020,183.513596
6/8/2020,184.042984
6/15/2020,191.307037
6/22/2020,192.463821
6/29/2020,202.198288
7/6/2020,209.462357
7/13/2020,198.884827
7/20/2020,197.335953
7/27/2020,200.972885
8/3/2020,208.295776
8/10/2020,204.786301
8/17/2020,208.82515
8/24/2020,224.944702
8/31/2020,210.538651
9/7/2020,200.495682
9/14/2020,196.918732
9/21/2020,204.220047
9/28/2020,202.618256
10/5/2020,212.071625
10/12/2020,215.85495
10/19/2020,212.484329
10/26/2020,198.962708
11/2/2020,219.84462
11/9/2020,212.759491
11/16/2020,206.745514
11/23/2020,212.055389
11/30/2020,211.198227
12/7/2020,210.114456
12/14/2020,215.365845
12/21/2020,219.464432
12/28/2020,219.139343
1/4/2021,216.38063
1/11/2021,209.513443
1/18/2021,222.617264
1/25/2021,228.538635
2/1/2021,238.627594
2/8/2021,241.37645
2/15/2021,237.415726
2/22/2021,229.479767
3/1/2021,228.709503
3/8/2021,232.807678
3/15/2021,227.475082
3/22/2021,233.52858
3/29/2021,239.325333
4/5/2021,252.65683
4/12/2021,257.48584
4/19/2021,257.890625
4/26/2021,249.032623
5/3/2021,249.309143
5/10/2021,245.052933
5/17/2021,242.110123
5/24/2021,247.133148
5/31/2021,248.231827
6/7/2021,255.259476
6/14/2021,256.783722
6/21/2021,262.316711
6/28/2021,274.817841
7/5/2021,275.104919
7/12/2021,277.886261
7/19/2021,286.715271
7/26/2021,282.003845
8/2/2021,286.507416
8/9/2021,289.862854
8/16/2021,301.255371
8/23/2021,297.230682
8/30/2021,298.638916
9/6/2021,293.253967
9/13/2021,297.379395
9/20/2021,296.863739
9/27/2021,286.698883
10/4/2021,292.401123
10/11/2021,301.683411
10/18/2021,306.592285
10/25/2021,328.865753
11/1/2021,333.26886
11/8/2021,333.92337
11/15/2021,340.260284
11/22/2021,327.539948
11/29/2021,320.913269
12/6/2021,340.316528
12/13/2021,321.698151
12/20/2021,332.517456
12/27/2021,334.136902
1/3/2022,312.001495
1/10/2022,308.186462
1/17/2022,294.108429
1/24/2022,306.259033
1/31/2022,303.954102
2/7/2022,293.124847
2/14/2022,286.060974
2/21/2022,295.990875
2/28/2022,288.573914
3/7/2022,278.827393
3/14/2022,299.097015
3/21/2022,302.332611
3/28/2022,308.04715
4/4/2022,295.652374
4/11/2022,278.588409
4/18/2022,272.814178
4/25/2022,276.288666
5/2/2022,273.511047
5/9/2022,259.961456
5/16/2022,251.439423
5/23/2022,272.661224
5/30/2022,269.448059
6/6/2022,252.454147
6/13/2022,247.125443
6/20/2022,267.132996
6/27/2022,259.030182
7/4/2022,267.093079
7/11/2022,256.176239
7/18/2022,259.808502
7/25/2022,280.145355
8/1/2022,282.31076
8/8/2022,291.291718
8/15/2022,285.543884
8/22/2022,268.089996
8/29/2022,256.059998
9/5/2022,264.459991
9/12/2022,244.740005
9/19/2022,237.919998
9/26/2022,232.899994
10/3/2022,246.789993
